name,lat,lon,open,close,province
บ้านกลางซอย ณ.บ้านธิ ลำพูน,18.6913112,99.156026,14:00,23:30,Lamphun
ลำยองคาเฟ่,18.6800625,99.1505625,18:00,0:00,Lamphun
ร้านนิตย์ลาบขม,18.6547042,99.1284188,7:00,19:00,Lamphun
ร้าน แม่ทีมอาหารตามสั่ง,18.6996819,99.1605952,8:30,20:00,Lamphun
ร้านทรัพย์ณรงค์ ค้าข้าว,18.6977644,99.160933,3:30,20:30,Lamphun
ร้าน ครัวสามแยก,18.655134,99.1278519,9:00,20:00,Lamphun
Khao Soi restaurant,18.6518085,99.069458,7:30,18:00,Lamphun
ร้านลาบเฮือนแม่,18.6708904,99.0829813,11:30,20:00,Lamphun
ร้านลาบลุงสอน Loung Son Restaurant,18.6820001,99.1366389,9:00,21:00,Lamphun
ครัวบ้านฉันByแม่คำออน,18.6519922,99.1259677,8:00,20:00,Lamphun
กรีนเฮ้าส์ ป่าตึง,18.7032286,99.1442844,17:00,0:00,Lamphun
ร้านอาหารตามสั่ง แม่จันทร์,18.704471,99.1563253,7:00,17:30,Lamphun
ร้าน The Best Homemade.,18.6929691,99.1583043,8:00,16:00,Lamphun
ร้านก๋วยเตี๋ยวหัวขัว,18.6167767,99.1682988,9:00,17:00,Lamphun
ร้านเชฟชรินทร์โยธา,18.6521575,99.1266315,8:00,19:00,Lamphun
ร้านผัดไทย 19 สาขาตลาดบ้านธิ,18.6544718,99.1284977,10:00,19:00,Lamphun
ร้านลาบป้าน้อง,18.6529347,99.0652361,10:00,16:00,Lamphun
ลานเหล้าลำ,18.6439769,99.1078287,17:00,0:00,Lamphun
ครัวจิงโจ้,18.6994195,99.1424358,8:00,18:00,Lamphun
ศศิฟิชชิ่งปารค์,18.6605092,99.098753,8:00,18:00,Lamphun
108 at Loft Coffee /108 แอท ลอฟท์ คอฟฟี่ กาแฟลำพูน,18.6511609,99.0732386,8:00,17:30,Lamphun
เจริญโล้ วัวย่าง,18.6732764,99.1426892,17:00,22:00,Lamphun
ร้านก๋วยเตี๋ยวยายไข,18.646851,99.1082861,8:30,17:00,Lamphun
ส้มตำเปรี้ยวปาก,18.6710854,99.0824174,10:30,4:00,Lamphun
ร้านเจนนี่อาหารตามสั่งและเหล้าตองยามเย็น,18.6489498,99.0684242,17:00,22:00,Lamphun
สราญรมย์คาเฟ่,18.6499814,99.1241325,15:00,23:30,Lamphun
ร้านลาบแม่เย็น,18.6527117,99.1082672,7:00,19:00,Lamphun
ร้านนิดก๋วยเตี๋ยว 10 บาท,18.6505667,99.1162142,8:00,16:30,Lamphun
ร้านหน่อยข้าวมันไก่ห้วยไซ,18.6974836,99.160522,7:00,17:00,Lamphun
ก๋วยเตี๋ยว บ้านบ้าน @ริมคลอง,18.7012214,99.1453351,10:00,14:00,Lamphun
ก๋วยเตี๋ยวแม่นงค์ บ้านห้วยม่วง,18.6667642,99.1534548,9:30,16:00,Lamphun
ร้านยำแซ่บสาวอุบลฯ,18.6508928,99.1254358,10:30,20:00,Lamphun
ก๋วยเตี๋ยวคุณยาย 10 บาท,18.6604702,99.1082299,7:00,15:00,Lamphun
Cozy cafe กาแฟสด & ลาบ ส้า แกงอ่อม คุณแม่,18.6896153,99.1385784,8:00,19:30,Lamphun
ก๋วยเตี๋ยวรสเด็ดแม่ไร,18.6993856,99.1617256,8:00,16:30,Lamphun
ก๋วยเตี๋ยวบ้านหม่อน บ้านธิ,18.6594531,99.1105835,10:00,15:00,Lamphun
ร้านลาบลุงลือบ้านธิ,18.6504348,99.1241608,6:00,19:30,Lamphun
สมร ก๋วยเตี๋ยวเนื้อ,18.6525566,99.0670232,10:30,15:00,Lamphun
ก๋วยเตี๋ยวรสเด็ด ห้วยน้ำขุ่น,18.6266824,99.1522564,9:00,18:30,Lamphun
แคบหมูแม่เกตุ,18.6523089,99.109626,6:30,0:00,Lamphun
ร้านแม่พิศมัย ข้าวมันไก่ ขนมจีน น้ำเงี้ยว ข้าวซอย,18.6475751,99.1303409,7:00,4:00,Lamphun
ร้านก๋วยเตี๋ยวคันคลอง,18.6517179,99.1232607,8:00,18:00,Lamphun
ครัวซะป๊ะป๋า,18.7034012,99.1650852,15:00,22:00,Lamphun
ร้านลาบลุงชัย,18.6531424,99.1280403,8:00,0:00,Lamphun
มารินเบียร์และอาหาร,18.6523453,99.1063459,8:00,17:30,Lamphun
ร้านเราหมูกระทะ ชาบู บ้านธิ,18.6517571,99.127271,16:00,22:00,Lamphun
ชินกุ ไก่ทอดเกาหลี,18.6572421,99.1298945,15:00,21:00,Lamphun
ก๋วยเตี๋ยวชายแดน,18.7010776,99.1376444,8:00,18:00,Lamphun
ก๋วยเตี๋ยวลุงหลองเจ้าเก่า,18.6497364,99.1217803,7:00,16:00,Lamphun
ก๋วยเตี๋ยวน้องมะลิ,18.68935,99.1568451,9:00,15:30,Lamphun
น่านฟ้า ซะป๊ะต๋ำ,18.2968154,98.8108695,10:00,22:00,Lamphun
Botanic Kitchen,18.3013547,98.810553,9:00,19:30,Lamphun
ธนาภา Cafe and Restaurant,18.3711164,98.7413048,8:00,17:00,Lamphun
อิ่มฮิมเหมือง,18.2928904,98.8294536,10:00,22:00,Lamphun
Stock House cafe,18.2978697,98.815332,7:00,18:00,Lamphun
ร้านอาหารรุ่งโรจน์,18.3022572,98.8177936,7:00,22:00,Lamphun
ร้านอาหารถุงทอง,18.2986257,98.8179861,8:00,22:00,Lamphun
