name,lat,lon,open,close,province
ร้านหมูกะทะดอย จ่าโบ่,19.5820332,98.2059259,8:30,22:00,Mae Hong Son
ร้านอาหารน้องเบียร์,19.3608375,98.4398852,10:00,21:30,Mae Hong Son
ครัว เดรโก ธีร์,19.2890971,97.9548372,8:00,17:00,Mae Hong Son
ร้านหม่าล่าน้องพิมพ์ จ่าโบ่,19.5834677,98.2063759,17:00,21:00,Mae Hong Son
Earth Tone,19.3508875,98.4507176,9:00,16:30,Mae Hong Son
ลุงแดงลาบขมตีนธาตุ ปาย แม่ฮ่องสอน,19.3169811,98.4401541,9:00,17:00,Mae Hong Son
ครัวน้องกระถิน Khrua Nong Krathin,18.8175821,97.9374096,11:00,22:00,Mae Hong Son
ร้านอาหารป้าเจี๊ยบ,18.833965,97.937386,7:00,20:00,Mae Hong Son
ร้านอาหารคุณนายฟ้าเพียงดิน,18.8227679,97.935195,9:00,20:00,Mae Hong Son
"Mountain High Restaurant, Resort",18.8453342,97.9658299,9:00,20:00,Mae Hong Son
ร้านอาหารตะวัน​รัตน์ Tawanrat Restaurant,18.8367589,97.9385814,8:00,19:00,Mae Hong Son
ร้านน้องกร,18.8406652,98.0061722,8:00,20:00,Mae Hong Son
ครัวช่างป้าว,18.827682,97.931673,9:00,22:00,Mae Hong Son
ครัวปีกไม้,18.8163237,97.9367279,8:00,19:00,Mae Hong Son
ร้านปลาสาละวิน,18.8134766,97.934576,8:30,19:00,Mae Hong Son
ก๋วยจั๊บศรีเอื้อง,18.826423,97.9331481,7:00,18:00,Mae Hong Son
ร้านอาหารป้ากายวรรณ,18.8267879,97.9329716,6:00,15:00,Mae Hong Son
ส้มตำเจ๊เฮง,18.8368784,97.9388861,8:00,18:00,Mae Hong Son
ร้านอาหารอิสลามขุนยวม,18.8336909,97.9374823,9:00,17:00,Mae Hong Son
ลองจิมดู,18.8330069,97.9361381,17:00,22:00,Mae Hong Son
ร้านอาหารวิไลศรี Food&drink,18.8325996,97.9364268,9:00,17:00,Mae Hong Son
ร้านของย่า,18.8249346,97.9341765,8:00,19:00,Mae Hong Son
ร้านลุงวัย,18.8344283,97.9375621,8:00,18:30,Mae Hong Son
ร้านโซยแกง,18.8244707,97.9340226,8:00,18:30,Mae Hong Son
โอมการ์เดน คาเฟ่,19.3571169,98.4408909,8:30,17:00,Mae Hong Son
Krazy Kitchen,19.2957172,98.4720512,11:00,20:00,Mae Hong Son
Baandoi cafe and eatery,19.3306421,98.4345836,11:00,20:00,Mae Hong Son
Café De Pai,19.3588631,98.4435664,8:00,22:00,Mae Hong Son
Charlie&lek,19.3572251,98.44038,11:00,20:30,Mae Hong Son
Witching Well,19.3587506,98.4447086,12:30,21:30,Mae Hong Son
ครัวคุณศรี,19.3573697,98.4411759,8:00,17:00,Mae Hong Son
The Blue Ox,19.3584917,98.4448828,7:30,10:00,Mae Hong Son
The Blue Ox,19.3584917,98.4448828,17:30,21:00,Mae Hong Son
ข้าวซอยพี่น้อง,19.3676107,98.4388936,8:30,18:30,Mae Hong Son
Carrot On The Moon,19.3629277,98.4393041,9:00,20:00,Mae Hong Son
แม่วัลย์อาหารพื้นเมือง,19.3527153,98.435135,17:00,0:00,Mae Hong Son
กาดแลงคาเฟ่ จิ้มจุ่มปาย Kad lang cafe,19.3587214,98.4391264,10:00,14:00,Mae Hong Son
กาดแลงคาเฟ่ จิ้มจุ่มปาย Kad lang cafe,19.3587214,98.4391264,18:00,23:00,Mae Hong Son
ครัวอิสาน จุดสกัดลาว 100% Jood Sagud Lao (Papaya Salad),19.3641168,98.4396552,11:00,15:00,Mae Hong Son
Fat Cat : in the garden,19.3519842,98.4508447,9:30,16:00,Mae Hong Son
เฮงเฮงเฮง ขาหมูเจ๊ฝน@ปาย,19.3555729,98.4374109,7:00,22:00,Mae Hong Son
ร้านน้องเบส,19.3650398,98.4393488,7:00,21:00,Mae Hong Son
ร้านสะป๊ะเมืองปาย Sapah Muang Pai,19.3652322,98.4395424,10:00,21:00,Mae Hong Son
Bom Bowls,19.3618134,98.4495935,8:30,16:30,Mae Hong Son
โจ๊กสมุนไพรลุงอ๊อด,19.3588917,98.4387986,6:00,10:00,Mae Hong Son
ร้านอาหารดวง,19.3599129,98.4415833,10:00,22:00,Mae Hong Son
BreaktheFast,19.3590794,98.4406319,7:30,15:00,Mae Hong Son
รักษ์ต้มเลือดหมู,19.3552442,98.4376492,7:00,14:30,Mae Hong Son
ปายแสงจันทร์,19.3463753,98.4332765,10:00,23:00,Mae Hong Son
สเต็กแอมปาย,19.3267739,98.4366963,10:00,19:00,Mae Hong Son
ร้านอาหารเกาซัน Gao Sun Restaurant,19.3720171,98.3966677,10:00,19:00,Mae Hong Son
มิตรภาพปาย,19.3707658,98.4039486,9:00,20:00,Mae Hong Son
Dollar Cafe Pai,19.3041602,98.4433766,10:00,23:00,Mae Hong Son
Pai Siam Bar & Bistro,19.3589305,98.4448199,8:30,23:00,Mae Hong Son
ร้านลาบขมห้วยปู Larp khom huay poo Restaurent,19.3684394,98.4380082,10:00,19:00,Mae Hong Son
Love Strawberry Pai Resturant,19.3112234,98.4530797,10:00,19:00,Mae Hong Son
ก๋วยเตี๋ยวเรือสองพี่น้อง,19.359143,98.4410378,9:00,22:00,Mae Hong Son
ร้าน ปายริเวอร์คอนเนอร์,19.3590956,98.4453871,9:00,22:00,Mae Hong Son
มุมีน​ ฮาลาล​ ฟู๊ด​ @ ปาย,19.3603744,98.4407685,8:00,21:00,Mae Hong Son
BeBe Spice Indian Restaurant and Wok 'N Roll Thai Cooking Course,19.35672,98.4435936,15:00,21:00,Mae Hong Son
ครัวสมุนไพรปาย,19.3133074,98.4413669,9:00,20:00,Mae Hong Son
ร้านลุงสอนลาบขม,19.3645386,98.4394286,11:00,21:00,Mae Hong Son
ปายข้าวแกง-Pailand Food,19.3558511,98.4395363,7:00,19:00,Mae Hong Son
ก๋วยเตี๋ยวรสเด็ด ปาย,19.3518872,98.4350404,9:00,16:00,Mae Hong Son
ก๋วยเตี๋ยวเรือป.ประทีป สาขาปาย,19.3385981,98.4326784,9:00,16:00,Mae Hong Son
ร้านอาหารวันแม่,18.3863773,97.9379262,8:00,19:00,Mae Hong Son
มองเขาคาเฟ่ Mongkhao Cafe’,18.5395454,97.9381291,6:30,18:00,Mae Hong Son
ครัวเฮินไต(Herntai Restaurant),18.3755436,97.9365973,10:00,21:00,Mae Hong Son
ร้านชากีฟ​อาหารอิสลามแม่ลาน้อย,18.3801539,97.9422692,9:00,17:00,Mae Hong Son
ร้านธนโภชนา สาขา 2,18.3748875,97.941468,8:00,19:00,Mae Hong Son
ก๋วยเตี๋ยวสวนลุงแม,18.3537608,97.9776129,8:00,19:00,Mae Hong Son
ร้านข้าวกับเส้น,18.3822076,97.9311199,9:00,19:00,Mae Hong Son
สถานีส้มตำกิโล20,18.3093395,97.9094277,9:00,21:30,Mae Hong Son
ลา มูร์ ชิล,18.3812681,97.9367872,18:00,23:30,Mae Hong Son
สมศรี หล้าคำ,18.3812694,97.9341583,9:00,19:00,Mae Hong Son
ร้าน เต๋วซาวเมว,18.3754901,97.9369564,8:00,19:00,Mae Hong Son
เย็นตาโฟโอปอ,18.3808016,97.9421376,8:00,18:00,Mae Hong Son
ร้านปี้น้อง,18.3765264,97.9424828,7:30,16:00,Mae Hong Son
ด่านสกัดความหิว,18.3374117,97.91957,7:00,17:00,Mae Hong Son
ลานไผ่ แคมป์ปิ้ง-Lanphaicamping,18.3859478,97.9378436,17:00,23:00,Mae Hong Son
ร้านลาบหมี,18.3767811,97.9424636,10:30,20:00,Mae Hong Son
ร้านลาบยะศร,18.3812994,97.9364637,8:00,20:00,Mae Hong Son
ไก่ย่างวิเชียรบุรี บ้านทุ่ง,18.3320074,97.9123225,7:00,18:00,Mae Hong Son
ฮิมตางค์@ท่าผาปุ้ม,18.3120006,97.9103474,8:01,16:01,Mae Hong Son
ร้านตำส้มหวานแหว๋ว,18.3794557,97.9411611,8:00,17:00,Mae Hong Son
ลิ้มบาร์ 108 LimBar108,18.3809695,97.9419691,8:00,20:00,Mae Hong Son
ร้านกินเตี๋ยว กล้วยทอด ซุ้มประตูบ้านทุ่ง,18.3376779,97.9190411,7:00,17:00,Mae Hong Son
ป้าอี๊ด ส้มตำ ไก่ยาง,18.3214454,97.9081939,9:00,20:00,Mae Hong Son
ร้านก๋วยเตี๋ยวหมูตุ๋นยุดยา,18.3785162,97.9468107,9:00,17:00,Mae Hong Son
ร้านโฮะ HO' Bar & Restaurant,18.3816457,97.934296,10:00,19:00,Mae Hong Son
ร้านใบเตย,18.6492173,97.9395451,8:00,19:00,Mae Hong Son
เครปว้าวุ่น(แม่ลาน้อย),18.3816121,97.9438909,12:00,20:00,Mae Hong Son
แม่สะเรียงครัวกันเอง,18.1639414,97.9312501,11:00,21:00,Mae Hong Son
Hi coffee & food and southern thai food,18.5183452,97.9279886,7:30,18:00,Mae Hong Son
ร้านอาหารบ้านไม้แดง Redwoods Garden Wine&Steak,18.1603189,97.9287181,11:00,21:00,Mae Hong Son
ณ.ล้านคำ(ร้านลุ่มเวียงเก่า),18.154831,97.9336195,9:00,14:30,Mae Hong Son
จิ้นตุ๊บ ไส้อั่ว แม่หลวงเพ็ญ,18.160691,97.9414878,8:30,18:00,Mae Hong Son
โกดัง933@แม่สะเรียง,18.1598468,97.9293981,8:00,22:00,Mae Hong Son
ติดลม By ขี้เหล้าเข้าครัว,18.1796736,97.921774,8:00,21:00,Mae Hong Son
ส.เจริญก๋วยเตี่ยวไก่มะระและอาหารตามสั่ง,18.1667017,97.9359269,8:30,22:30,Mae Hong Son
ร้านปุยฝ้ายเย็นตาโฟ,18.1597815,97.9288541,9:00,16:00,Mae Hong Son
ร้านอาหารทองเพียร,18.1628289,97.9468234,9:00,19:00,Mae Hong Son
ร้านลาบแป้,18.1639675,97.9394436,11:00,22:00,Mae Hong Son
ร้านอาหารอินทิรา,18.1594651,97.9307617,9:00,21:00,Mae Hong Son
ร้านนวลจันทร์หมูกระทะ,18.1385901,97.9412932,17:00,22:30,Mae Hong Son
โฟร์คซองครัวกันเอง,18.1639697,97.9313383,11:00,0:00,Mae Hong Son
ร้านข้าวซอยฮาลีมา,18.1571816,97.9303139,9:00,17:00,Mae Hong Son
ร้านเช็คอินแม่สะเรียง,18.1622075,97.9451549,9:00,20:00,Mae Hong Son
เฮงข้าวผัดปู แม่สะเรียง,18.1624823,97.9311482,11:00,23:00,Mae Hong Son   
ร้านไนท์แอนเดย์ อาหารตามสั่ง,18.1604859,97.9288688,9:00,18:00,Mae Hong Son
ร้านหมูกระทะโมจิปิ้งย่าง,18.0900848,97.9173932,17:00,23:00,Mae Hong Son
โจ๊กอินดี้ แม่สะเรียง,18.1599537,97.9301002,5:30,10:00,Mae Hong Son
บ้านบุญปั๋น พิซซ่าเตาดิน แม่สะเรียง,18.1951892,97.9279428,8:30,23:00,Mae Hong Son
ก๋วยเตี๋ยวอิ่มอร่อยรสเด็ด,18.1640412,97.9386818,8:00,17:00,Mae Hong Son
ข้าวมันไก่เพียงใจ,18.1677017,97.934783,7:00,15:00,Mae Hong Son
ร้านข้าวแกงและขนมเส้นป้าพรรณและโคว้โต๊ะจีน,18.16092,97.9302882,6:00,13:00,Mae Hong Son
ร้านก๋วยเตี๋ยวเรือต่อปาก สาขาแม่สะเรียง,18.1561814,97.9302942,9:00,16:00,Mae Hong Son
ครัว ป.กือ,18.1878254,97.9347296,11:00,23:00,Mae Hong Son
Muay Chicken Rice,18.1654205,97.9323674,6:30,14:00,Mae Hong Son
ร้านเป๋นตาฮัก ซูชิ,18.164652,97.9553282,12:00,21:00,Mae Hong Son
สระว่ายน้ำชูเกียรติ & Homemade Pizza,18.1706984,97.9313923,11:00,20:00,Mae Hong Son
ร้านอาหารอิสลาม มารียา,18.1592552,97.9235433,8:00,17:00,Mae Hong Son
เมายำ แม่สะเรียง,18.1612294,97.9292402,11:00,22:00,Mae Hong Son
ร้านอาหารฮาลีมา(มุสลิม),18.1593915,97.9283661,10:30,19:00,Mae Hong Son
ร้านอาหารตามสั่ง+ก๋วยเตี๋ยว น้าสี,18.163246,98.0671715,8:30,18:30,Mae Hong Son
สราญรมย์และบาร์ บ้านทุ่งรวงทอง ติดริมน้ำยวม SaRanRom Bar Tungroungthong@Yuam Riverside,18.339317,97.9186021,11:00,22:00,Mae Hong Son
เจ๊หมวยอาหารตามสั่ง แม่สะเรียง,18.1607349,97.9367809,9:30,18:00,Mae Hong Son
ก๋วยเตี๋ยวในสวน@สบหารบ้านเฮา,18.2090726,97.9233899,10:00,15:30,Mae Hong Son
ร้านลาบท่าข้าม (ก๊างบอกไฟ),18.1909264,97.936678,9:00,19:30,Mae Hong Son
ลาบดาบบุญ,18.1908243,97.9366789,11:00,22:00,Mae Hong Son
ต้าล่า หม่าล่า ชาบู สุกี้ สายพาน,18.1652615,97.9381736,15:00,22:00,Mae Hong Son
รสเยี่ยม ข้าวขาหมู ข้าวมันไก่ ต้มเลือดหมู,18.1597416,97.9297826,7:00,16:00,Mae Hong Son
ยำปูม้าเจ็ดยอด สาขาแม่สะเรียง,18.16342,97.9390801,10:00,21:00,Mae Hong Son
ส้มตำโค้งสนามบิน,18.176429,97.928666,10:30,16:30,Mae Hong Son
ตำเบอเรอ แม่สะเรียง,18.1688788,97.9315019,9:00,18:00,Mae Hong Son
ป.ประทีป ก๋วยเตี๋ยวเรืออยุธยา สูตรต้นตำหรับ สาขาแม่สะเรียง,18.1612759,97.9292479,11:00,20:00,Mae Hong Son
ครัวกั๊ตจัง,17.9611783,97.9320764,11:00,22:00,Mae Hong Son
ร้านเกอเจ่อโค่ อาหาร&กาแฟสด ชนเผ่า Ger Jer Ko,18.1474857,98.1586472,6:00,18:00,Mae Hong Son
ร้านสุดท้ายที่สบเมย,17.9649555,97.928468,6:00,22:00,Mae Hong Son
ข้าวมันไก่เจ๊นก สบเมย,17.9637985,97.9294881,6:30,17:00,Mae Hong Son
ร้านทับทิมสบเมย,17.9558028,97.9351887,8:00,21:00,Mae Hong Son
ร้านอ๊อดสบเมย,17.9608108,97.932137,8:00,17:00,Mae Hong Son
ภูผาทะเลดอย บุฟเฟ่ต์หมูกะทะสบเมย 219บาท,17.9558958,97.9352235,16:00,22:00,Mae Hong Son
ร้านอาหารตามสั่ง ร้านสวัสดิการนพค.36,18.0534348,97.9328159,8:00,17:00,Mae Hong Son
ร้านส้มตำแม่นงค์ห้วยวอก,18.1366012,97.9189586,10:30,16:30,Mae Hong Son
ร้านลาบเพชรบ้านไร่,18.1262815,97.939509,9:00,19:00,Mae Hong Son
ร้านอ้อไก่ฟ้ารุ่งเรือง,18.1689957,97.9322922,6:00,16:00,Mae Hong Son
ร้านข้าวต้มแม่สะเรียง อิ่มอุ่น,18.1610273,97.9371971,6:00,14:00,Mae Hong Son
ร้านลาบต้มขม ลุงแก้ว,18.1303661,97.9199024,6:30,17:30,Mae Hong Son
