name,lat,lon,province
Café Amazon สาขา ปตท.-จิฟฟี่ สาขาเชียงใหม่-แอร์พอร์ต 1,18.7634829,98.9729004,Chiang Mai
SPACE COFFEE,18.7619613,99.0411539,Chiang Mai
Guu Roti & Fusion at Transit no.8,18.7871319,98.9604305,Chiang Mai
On The Way Cafe Chiangmai อร่อยยันพวงมา@ Central Chiangmai Airport,18.7692231,98.9756738,Chiang Mai
TWO - โท: Bed and Cafe,18.7950508,98.9928403,Chiang Mai
Café Amazon ปตท.ถนนมหิดลขาเข้าเมือง,18.7639728,98.9914268,Chiang Mai
Farm social,18.7878968,98.9930673,Chiang Mai
All About Coffee เชียงใหม่ แม่เหียะ เครื่องชงกาแฟมือหนึ่ง มือสอง,18.7489098,98.9425552,Chiang Mai
Good Monday - Homemade donut and coffee,18.7915324,98.9933335,Chiang Mai
Arla coffee,18.715399,99.0379417,Chiang Mai
Coffee World - Central Chiangmai (Common Area),18.7694951,98.9754133,Chiang Mai
GRASP 1981 Espresso Bar,18.7905859,98.9932809,Chiang Mai
1998 Coffee&Bubble tea,18.7506124,98.9648133,Chiang Mai
Shell Cafe เชลล์คาเฟ่ แม่เหียะ,18.7460094,98.960999,Chiang Mai
ความสุข khwamsukh cafe,18.8458751,98.5683643,Chiang Mai
Bannok Coffee Roaster,18.7364793,98.8997422,Chiang Mai
Cafe De Mountain,18.85438,98.700275,Chiang Mai
Oui Kaew Coffee อุ้ยแก้วกาแฟ,18.8523299,98.7328733,Chiang Mai
Monkey Cafe,18.8476547,98.7336874,Chiang Mai
เติบโต คาเฟ่ Teibto Cafe,18.8621703,98.561071,Chiang Mai
Ice Cream Café At Samoeng,18.8610288,98.7027158,Chiang Mai
Ma-Bu-Ta Coffee,18.8468913,98.732029,Chiang Mai
Relax Station cafe,18.8458797,98.7318451,Chiang Mai
Ha coffee @Samoeng,18.8465108,98.7318694,Chiang Mai
บ้านกาแฟสะเมิง,18.8474943,98.7318574,Chiang Mai
Khun Khan Cafe & Bistro,18.852375,98.6210315,Chiang Mai
ดินคาเฟ่,18.7244924,98.9228779,Chiang Mai
Bokaew Estate Coffee Farm,18.8472201,98.568193,Chiang Mai
สุขุม คราฟต์,18.6772816,98.9168446,Chiang Mai
ร้านของขวัญจากดอย,18.8626896,98.7246478,Chiang Mai
Valley Coffee By Lanna Resort,18.7576585,98.8804627,Chiang Mai
TheOurs Cafe,18.7238757,98.9309443,Chiang Mai
New Cafe' นิว คาเฟ่,18.9498678,98.6807643,Chiang Mai
CharLie's Cafe(ร้านกาแฟชาร์ลีคาเฟ่),18.8433712,98.7317447,Chiang Mai
กาแฟสะเมิง,18.7245882,98.9254068,Chiang Mai
Tara coffee saisamoeng,18.7259862,98.9170677,Chiang Mai
ฮิมดอยคาเฟ่,18.7395597,98.8895771,Chiang Mai
De Numu Cafe,18.8434663,98.5701771,Chiang Mai
Mater Coffee&Bistro,18.8638783,98.6405656,Chiang Mai
Mug Cafe and Bistro,18.7072556,98.911154,Chiang Mai
Castella Cafe คาสเทลล่าคาเฟ่,18.7234707,98.9356701,Chiang Mai
ลองมองคาเฟ่,18.7076905,98.9662304,Chiang Mai
ไม้ใหญ่,18.7453571,98.8908509,Chiang Mai
ท่าช้าง ฮิลล์,18.8011235,98.8310496,Chiang Mai
YuuBaan Studio,18.7750446,98.8530284,Chiang Mai
Pukan in the garden,18.7384648,98.897128,Chiang Mai
กาแฟสดบ้านเป๋าตุง,18.8475446,98.7304966,Chiang Mai
Friend's house Cafe คาเฟ่ บ้านเพื่อน,18.8576419,98.7016891,Chiang Mai
เก๊ามะขาม,18.854824,98.6969779,Chiang Mai
Issara coffee samoeng,18.8613215,98.7033092,Chiang Mai
Alti Coffee Roasters Chiang Mai,18.6740887,98.9153594,Chiang Mai
FlavourHill Store & Farm,18.7351988,98.9036308,Chiang Mai
Bake in the hill by Wiriyama,18.9263539,98.7475816,Chiang Mai
กาแฟบ้านยาย Baan Yai Coffee,18.8417702,98.5711811,Chiang Mai
ม่อนสุขใจ : Mon Suk Jai,18.908523,98.716548,Chiang Mai
The Nest at Samoeng doinok resort,18.8553116,98.6939209,Chiang Mai
กาแฟบ้านต้นยาง สารภี เชียงใหม่,18.6835906,99.0437225,Chiang Mai
ทุ่งข้าวสาลี ศูนย์วิจัยข้าวสะเมิง,18.8464723,98.7692466,Chiang Mai
สวนสนคาเฟ่ Suansoncafe,19.1493948,98.947104,Chiang Mai
ซาน เจ คาเฟ่ แอนด์ เบเกอรี่,18.6160939,99.0450408,Chiang Mai
KRISP Café,18.8089721,98.9826238,Chiang Mai
Blue Coffee At Mae Hia,18.7422992,98.9390128,Chiang Mai
วะณะ คาเฟ่ & บิสโตร,18.8030351,99.0194837,Chiang Mai
Cloud Coffee,18.8029941,98.95927,Chiang Mai
Morestto,18.7997524,98.9640535,Chiang Mai
คาเฟ่ เดอ ลามูร์,18.781063,99.00074,Chiang Mai
Roastniyom Exclusive เจริญเมือง,18.7869744,99.0081312,Chiang Mai
Hoklhong Coffee,19.3504375,98.9624375,Chiang Mai
VELAR,19.3745766,98.9628991,Chiang Mai
Tribe coffee,19.329109,98.953345,Chiang Mai
Chai cafe,19.3976078,98.9302215,Chiang Mai
Mountainella Café,19.3684321,98.965379,Chiang Mai
lonely cup,19.3692274,98.965332,Chiang Mai
TASANA ทสฺสน,19.3663413,98.926635,Chiang Mai
Minimal coffee เชียงดาว,19.353734,98.9632335,Chiang Mai
Pronto Coffee,19.37854,98.9439163,Chiang Mai
ชงเอง - Chong Ayng × Slow bar,19.4278797,98.9534886,Chiang Mai
Mystic Coffee,19.3750016,98.9670328,Chiang Mai
ดอยหลวงเครฟิช ฟาร์ม ทู คาเฟ่,19.3591569,98.9715706,Chiang Mai
Chiang Dao Mountain View เชียงดาวเมาท์เทนวิว,19.396075,98.964148,Chiang Mai
Tribe coffee rongwua,19.3764242,98.9547643,Chiang Mai
Mist Villa & Cafe,19.3884752,98.9578345,Chiang Mai
ภควา,19.382823,98.9496213,Chiang Mai
419.homecafe,19.459594,98.9626095,Chiang Mai
Atmosphere resort & cafe chiang dao,19.400233,98.9620228,Chiang Mai
Himawarí café ฮิมาวาริ คาเฟ่,19.3502536,98.9592676,Chiang Mai
MonMo Cafe' @Chiangdao,19.3679854,98.965206,Chiang Mai
Proud Cafe & Restaurant (Chiangdao),19.4509038,98.9619606,Chiang Mai
กาแฟฮิมน้ำ,19.2843692,98.9685144,Chiang Mai
ฮักเน้อ,19.3786205,98.7216325,Chiang Mai
Tribe Coffee - PT Gas Station (ไทร์บบ คอฟฟี่ - สาขาปั้มพีที เมืองงาย),19.459761,98.9650206,Chiang Mai
좋은하루เกาหลีคาเฟ่​Goodday​ cafe​'@Chiang​dao​,19.4022662,98.9624187,Chiang Mai
Tee To Tea,19.3832701,98.9490799,Chiang Mai
ไทรดาว Coffee,19.3911105,98.929634,Chiang Mai
Black Bears Cafe Chiangdao,19.3946984,98.9578116,Chiang Mai
นั่งเล่น นั่งเล่า Cafe’& bar,19.3863936,98.970286,Chiang Mai
MEET UP BREW,19.4057327,98.9783627,Chiang Mai
ปางแสนรัก Cafe' Chiangdao,19.4885696,99.0271483,Chiang Mai
Nakara Cafe & Restaurant,19.3683599,98.9797714,Chiang Mai
ม่อนเคียงดาว คอฟฟี่ช็อป แอนด์ เรสเทอรอง,19.3680351,98.9496638,Chiang Mai
ALL DAY COFFEE,19.3757883,98.9509026,Chiang Mai
